air_water,species,temp,limpet,mass_submerged_g,mass_air_g,mass_empty_shell_g,mass_tin_tare_g,mass_dry_gross_g,image_id,mass_tissue_live_g,mass_net_dry_tissue_g,mass_net_disp_g,vol_limpet_cm3,area_shell_mm2,date_collection,date_trial,comment
Air,L._austrodigitalis,35,dig652,0.1471,0.3553,0.2289,0.1067,0.1365,dig652,0.1264,0.0298,0.2082,0.21334254,115.51,8/30/2013,9/2/2013,nd
Air,L._austrodigitalis,35,dig656,0.0603,0.1577,0.0944,0.1183,0.1346,dig656,0.0633,0.0163,0.0974,0.09980578,76.4,8/30/2013,9/2/2013,nd
Air,L._austrodigitalis,35,dig659,0.1315,0.3529,0.2044,0.1135,0.1496,dig659,0.1485,0.0361,0.2214,0.22686858,126.84,8/30/2013,9/2/2013,nd
Air,L._austrodigitalis,35,dig686,0.0927,0.2356,0.1448,0.1105,0.1319,dig686,0.0908,0.0214,0.1429,0.14642963,97.16,8/30/2013,9/4/2013,nd
Air,L._austrodigitalis,35,dig690,0.1298,0.3249,0.2046,0.098,0.1273,dig690,0.1203,0.0293,0.1951,0.19991897,108.16,8/30/2013,9/4/2013,nd
Air,L._austrodigitalis,35,dig694,0.0926,0.2284,0.1468,0.0971,0.1166,dig694,0.0816,0.0195,0.1358,0.13915426,88.75,8/30/2013,9/4/2013,nd
Air,L._austrodigitalis,35,dig711,0.2294,0.5622,0.3662,0.0889,0.1365,dig711,0.196,0.0476,0.3328,0.34102016,163.06,9/4/2013,9/7/2013,nd
Air,L._austrodigitalis,35,dig715,0.0613,0.1669,0.0995,0.1049,0.1219,dig715,0.0674,0.017,0.1056,0.10820832,86.55,9/4/2013,9/7/2013,nd
Air,L._austrodigitalis,35,dig719,0.0549,0.1484,0.0919,0.1073,0.1251,dig719,0.0565,0.0178,0.0935,0.09580945,73.43,9/4/2013,9/7/2013,nd
Air,L._austrodigitalis,37.5,dig470,0.1587,0.4184,0.2343,0.0898,0.1354,dig470,0.1841,0.0456,0.2597,0.26611459,128.9,8/17/2013,8/19/2013,chipped_shell
Air,L._austrodigitalis,37.5,dig473,0.1249,0.3169,0.1936,0.121,0.1495,dig473,0.1233,0.0285,0.192,0.1967424,101.68,8/17/2013,8/19/2013,chipped_shell
Air,L._austrodigitalis,37.5,dig477,0.1373,0.3871,0.2101,0.1066,0.1462,dig477,0.177,0.0396,0.2498,0.25597006,128.46,8/17/2013,8/19/2013,nd
Air,L._austrodigitalis,37.5,dig493,0.1012,0.2831,0.1576,0.1566,0.1857,dig493,0.1255,0.0291,0.1819,0.18639293,115.75,8/17/2013,8/20/2013,nd
Air,L._austrodigitalis,37.5,dig500,0.1312,0.3305,0.2087,0.121,0.1488,dig500,0.1218,0.0278,0.1993,0.20422271,120.4,8/17/2013,8/20/2013,nd
Air,L._austrodigitalis,37.5,dig503,0.0878,0.2291,0.1459,0.1088,0.1275,dig503,0.0832,0.0187,0.1413,0.14479011,76.86,8/17/2013,8/20/2013,nd
Air,L._austrodigitalis,37.5,dig592,0.1501,0.3632,0.231,0.096,0.1283,dig592,0.1322,0.0323,0.2131,0.21836357,126.07,8/21/2013,8/26/2013,nd
Air,L._austrodigitalis,37.5,dig594,0.1709,0.4126,0.2617,0.0852,0.1251,dig594,0.1509,0.0399,0.2417,0.24766999,129.53,8/21/2013,8/26/2013,nd
Air,L._austrodigitalis,37.5,dig600,0.0721,0.1961,0.1096,0.0853,0.1073,dig600,0.0865,0.022,0.124,0.1270628,85.21,8/21/2013,8/26/2013,nd
Air,L._austrodigitalis,37.5,dig614,0.1447,0.3478,0.2263,0.0901,0.1215,dig614,0.1215,0.0314,0.2031,0.20811657,104.16,8/21/2013,8/27/2013,nd
Air,L._austrodigitalis,37.5,dig620,0.1409,0.3777,0.2104,0.0959,0.1371,dig620,0.1673,0.0412,0.2368,0.24264896,122.23,8/21/2013,8/27/2013,nd
Air,L._austrodigitalis,37.5,dig621,0.0649,0.1689,0.0985,0.1474,0.1662,dig621,0.0704,0.0188,0.104,0.1065688,86.34,8/21/2013,8/27/2013,nd
Air,L._austrodigitalis,37.5,dig627,0.0902,0.2396,0.1382,0.0893,0.1154,dig627,0.1014,0.0261,0.1494,0.15309018,94.21,8/21/2013,8/28/2013,nd
Air,L._austrodigitalis,37.5,dig631,0.1883,0.4175,0.2937,0.0882,0.1202,dig631,0.1238,0.032,0.2292,0.23486124,117.75,8/21/2013,8/28/2013,nd
Air,L._austrodigitalis,37.5,dig635,0.1741,0.4344,0.2732,0.0738,0.1187,dig635,0.1612,0.0449,0.2603,0.26672941,132.09,8/21/2013,8/28/2013,nd
Air,L._austrodigitalis,40,dig185,0.1011,0.2416,0.1607,0.0572,0.0776,dig185,0.0809,0.0204,0.1405,0.14397035,103.06,7/26/2013,7/31/2013,nd
Air,L._austrodigitalis,40,dig188,0.0676,0.1611,0.1052,0.0575,0.0719,dig188,0.0559,0.0144,0.0935,0.09580945,77.15,7/26/2013,7/31/2013,nd
Air,L._austrodigitalis,40,dig194,0.0796,0.2095,0.1201,0.0603,0.0862,dig194,0.0894,0.0259,0.1299,0.13310853,84.51,7/26/2013,7/31/2013,nd
Air,L._austrodigitalis,40,dig195,0.0707,0.1707,0.1067,0.0556,0.0718,dig195,0.064,0.0162,0.1,0.10247,72.54,7/26/2013,7/31/2013,nd
Air,L._austrodigitalis,40,dig244,0.1263,0.3797,nd,0.1937,0.2322,dig244,nd,0.0385,0.2534,0.25965898,131.25,8/2/2013,8/4/2013,nd
Air,L._austrodigitalis,40,dig251,0.0832,0.2621,nd,0.1473,0.1793,dig251,nd,0.032,0.1789,0.18331883,100.06,8/2/2013,8/4/2013,nd
Air,L._austrodigitalis,40,dig253,0.0756,0.2081,nd,0.1549,0.176,dig253,nd,0.0211,0.1325,0.13577275,84.97,8/2/2013,8/4/2013,nd
Air,L._austrodigitalis,40,dig272,0.0704,0.238,nd,0.0566,0.0835,dig272,nd,0.0269,0.1676,0.17173972,93.2,8/2/2013,8/6/2013,nd
Air,L._austrodigitalis,40,dig277,0.0785,0.2182,nd,0.0641,0.0855,dig277,nd,0.0214,0.1397,0.14315059,98.63,8/2/2013,8/6/2013,nd
Air,L._austrodigitalis,40,dig278,0.065,0.2137,nd,0.053,0.078,dig278,nd,0.025,0.1487,0.15237289,98.86,8/2/2013,8/6/2013,nd
Air,L._austrodigitalis,40,dig363,0.0674,0.1912,nd,0.0472,0.0719,dig363,nd,0.0247,0.1238,0.12685786,nd,8/9/2013,8/13/2013,nd
Air,L._austrodigitalis,40,dig365,0.1103,0.304,nd,0.0468,0.0804,dig365,nd,0.0336,0.1937,0.19848439,nd,8/9/2013,8/13/2013,nd
Air,L._austrodigitalis,40,dig371,0.109,0.2192,nd,0.0455,0.0661,dig371,nd,0.0206,0.1102,0.11292194,nd,8/9/2013,8/13/2013,nd
Air,L._austrodigitalis,40,dig529,0.064,0.1852,0.1103,0.0934,0.1123,dig529,0.0749,0.0189,0.1212,0.12419364,75.77,8/17/2013,8/21/2013,nd
Air,L._austrodigitalis,40,dig535,0.1146,0.2847,0.1823,0.1001,0.1222,dig535,0.1024,0.0221,0.1701,0.17430147,96.1,8/17/2013,8/21/2013,nd
Air,L._austrodigitalis,40,dig540,0.0549,0.1582,0.0857,0.0951,0.1131,dig540,0.0725,0.018,0.1033,0.10585151,75.08,8/17/2013,8/21/2013,nd
Air,L._austrodigitalis,40,dig675,0.1628,0.4305,0.2577,0.0912,0.1327,dig675,0.1728,0.0415,0.2677,0.27431219,135.5,8/30/2013,9/4/2013,nd
Air,L._austrodigitalis,40,dig679,0.0828,0.2318,0.1406,0.1093,0.1301,dig679,0.0912,0.0208,0.149,0.1526803,88.2,8/30/2013,9/4/2013,nd
Air,L._austrodigitalis,40,dig683,0.0648,0.1776,0.1017,0.1151,0.134,dig683,0.0759,0.0189,0.1128,0.11558616,78.59,8/30/2013,9/4/2013,nd
Air,L._austrodigitalis,40,dig698,0.0749,0.2197,0.1242,0.0978,0.1217,dig698,0.0955,0.0239,0.1448,0.14837656,99.34,8/30/2013,9/5/2013,nd
Air,L._austrodigitalis,40,dig702,0.0841,0.2153,0.1367,0.1053,0.1256,dig702,0.0786,0.0203,0.1312,0.13444064,81.66,8/30/2013,9/5/2013,nd
Air,L._austrodigitalis,40,dig706,0.1066,0.2843,0.1748,0.1056,0.1321,dig706,0.1095,0.0265,0.1777,0.18208919,103.4,8/30/2013,9/5/2013,nd
Air,L._austrodigitalis,40,dig722,0.0759,0.2153,0.1338,0.0886,0.1089,dig722,0.0815,0.0203,0.1394,0.14284318,83.89,9/4/2013,9/7/2013,nd
Air,L._austrodigitalis,40,dig726,0.109,0.2934,0.1707,0.0965,0.1288,dig726,0.1227,0.0323,0.1844,0.18895468,112.7,9/4/2013,9/7/2013,nd
Air,L._austrodigitalis,40,dig730,0.0777,0.2385,0.1324,0.0829,0.1113,dig730,0.1061,0.0284,0.1608,0.16477176,104.59,9/4/2013,9/7/2013,nd
Air,L._limatula,10,lim150,0.2112,0.5776,nd,0.0795,0.1424,lim150,nd,0.0629,0.3664,0.37545008,193.06,7/23/2013,7/29/2013,nd
Air,L._limatula,10,lim152,0.0344,0.0861,nd,0.0816,0.0906,lim152,nd,0.009,0.0517,0.05297699,51.5,7/23/2013,7/29/2013,nd
Air,L._limatula,10,lim157,0.0785,0.2145,nd,0.0644,0.0899,lim157,nd,0.0255,0.136,0.1393592,106.79,7/23/2013,7/29/2013,nd
Air,L._limatula,10,lim232,0.1283,0.3394,nd,0.1158,0.1535,lim232,nd,0.0377,0.2111,0.21631417,nd,7/29/2013,8/2/2013,nd
Air,L._limatula,10,lim239,0.125,0.3059,nd,0.1639,0.1945,lim239,nd,0.0306,0.1809,0.18536823,nd,7/29/2013,8/2/2013,nd
Air,L._limatula,10,lim240,0.072,0.1872,nd,0.1549,0.1737,lim240,nd,0.0188,0.1152,0.11804544,nd,7/29/2013,8/2/2013,nd
Air,L._limatula,10,lim331,0.155,0.3838,nd,0.0587,0.0984,lim331,nd,0.0397,0.2288,0.23445136,nd,8/6/2013,8/9/2013,nd
Air,L._limatula,10,lim333,0.1285,0.3889,nd,0.0408,0.0926,lim333,nd,0.0518,0.2604,0.26683188,nd,8/6/2013,8/9/2013,nd
Air,L._limatula,10,lim336,0.212,0.5342,nd,0.068,0.1177,lim336,nd,0.0497,0.3222,0.33015834,nd,8/6/2013,8/9/2013,nd
Air,L._limatula,10,lim400,0.0612,0.1659,0.0941,0.064,0.0828,lim400,0.0718,0.0188,0.1047,0.10728609,98.68,8/12/2013,8/15/2013,nd
Air,L._limatula,10,lim403,0.1904,0.4923,0.2948,0.0648,0.1167,lim403,0.1975,0.0519,0.3019,0.30935693,183.32,8/12/2013,8/15/2013,nd
Air,L._limatula,10,lim405,0.0706,0.1764,0.1055,0.0626,0.0831,lim405,0.0709,0.0205,0.1058,0.10841326,96.65,8/12/2013,8/15/2013,nd
Air,L._limatula,10,lim433,0.128,0.3619,0.1999,0.0816,0.1159,lim433,0.162,0.0343,0.2339,0.23967733,145.48,8/12/2013,8/18/2013,nd
Air,L._limatula,10,lim437,0.1143,0.3353,0.1826,0.1154,0.1472,lim437,0.1527,0.0318,0.221,0.2264587,145.79,8/12/2013,8/18/2013,nd
Air,L._limatula,10,lim441,0.1538,0.4036,0.2392,0.0815,0.1164,lim441,0.1644,0.0349,0.2498,0.25597006,125.35,8/12/2013,8/18/2013,nd
Air,L._limatula,10,lim461,0.284,0.7275,0.4295,0.1363,0.1991,lim461,0.298,0.0628,0.4435,0.45445445,213.25,8/12/2013,8/19/2013,nd
Air,L._limatula,10,lim468,0.3727,0.9664,0.5683,0.1071,0.1873,lim468,0.3981,0.0802,0.5937,0.60836439,236.43,8/12/2013,8/19/2013,nd
Air,L._limatula,10,lim759,0.2173,0.5218,0.3606,0.1145,0.1518,lim759,0.1612,0.0373,0.3045,0.31202115,176.2,9/4/2013,9/10/2013,nd
Air,L._limatula,10,lim763,0.212,0.5356,0.3459,0.0876,0.1304,lim763,0.1897,0.0428,0.3236,0.33159292,159.79,9/4/2013,9/10/2013,nd
Air,L._limatula,10,lim767,0.1171,0.3113,0.1919,0.0998,0.1299,lim767,0.1194,0.0301,0.1942,0.19899674,149.52,9/4/2013,9/10/2013,nd
Air,L._limatula,10,lim806,0.3945,0.9591,0.6307,0.101,0.1808,lim806,0.3284,0.0798,0.5646,0.57854562,243.38,9/9/2013,9/12/2013,nd
Air,L._limatula,10,lim810,0.2767,0.7001,0.4408,0.1026,0.1636,lim810,0.2593,0.061,0.4234,0.43385798,180.34,9/9/2013,9/12/2013,nd
Air,L._limatula,10,lim814,0.1962,0.5016,0.3222,0.0826,0.1247,lim814,0.1794,0.0421,0.3054,0.31294338,168.92,9/9/2013,9/12/2013,nd
Air,L._limatula,10,lim842,0.1357,0.3829,0.2196,0.0923,0.1329,lim842,0.1633,0.0406,0.2472,0.25330584,149.64,9/9/2013,9/13/2013,nd
Air,L._limatula,10,lim846,0.3406,0.8691,0.5494,0.0924,0.1657,lim846,0.3197,0.0733,0.5285,0.54155395,211.27,9/9/2013,9/13/2013,nd
Air,L._limatula,10,lim850,0.4974,1.2021,0.8027,0.1007,0.2016,lim850,0.3994,0.1009,0.7047,0.72210609,254.14,9/9/2013,9/13/2013,nd
Air,L._limatula,10,lim868,0.1372,0.4121,0.2335,0.0985,0.1398,lim868,0.1786,0.0413,0.2749,0.28169003,152.67,9/9/2013,9/14/2013,chipped_shell
Air,L._limatula,10,lim872,0.2729,0.6725,0.4486,0.1046,0.1567,lim872,0.2239,0.0521,0.3996,0.40947012,206.21,9/9/2013,9/14/2013,nd
Air,L._limatula,10,lim876,0.3082,0.8212,0.4949,0.0954,0.1716,lim876,0.3263,0.0762,0.513,0.5256711,234.89,9/9/2013,9/14/2013,nd
Air,L._limatula,15,lim160,0.3056,0.7526,nd,0.0668,0.1426,lim160,nd,0.0758,0.447,0.4580409,267.21,7/23/2013,7/29/2013,nd
Air,L._limatula,15,lim167,0.1275,0.3507,nd,0.0696,0.1141,lim167,nd,0.0445,0.2232,0.22871304,nd,7/23/2013,7/29/2013,nd
Air,L._limatula,15,lim168,0.0755,0.1858,nd,0.0668,0.0869,lim168,nd,0.0201,0.1103,0.11302441,nd,7/23/2013,7/29/2013,nd
Air,L._limatula,15,lim199,0.1641,0.4192,nd,0.049,0.0956,lim199,nd,0.0466,0.2551,0.26140097,nd,7/29/2013,8/1/2013,nd
Air,L._limatula,15,lim205,0.0598,0.157,nd,0.1084,0.1276,lim205,nd,0.0192,0.0972,0.09960084,nd,7/29/2013,8/1/2013,nd
